Year,LEA,LEA Name,School,School Name,Grade,Enrolled Count,Create Date
2023,08,Charles,1001,Gale-Bailey Elementary School,Grade 5,65,20230214
2023,08,Charles,1001,Gale-Bailey Elementary School,All Grades,346,20230214
2023,08,Charles,1002,Henry E. Lackey High School,Grade 9,284,20230214
2023,08,Charles,1002,Henry E. Lackey High School,Grade 10,281,20230214
2023,08,Charles,1002,Henry E. Lackey High School,Grade 11,267,20230214
2023,08,Charles,1002,Henry E. Lackey High School,Grade 12,210,20230214
2023,08,Charles,1002,Henry E. Lackey High School,All Grades,1042,20230214
2023,08,Charles,A,All Charles Schools,All Prekindergarten,958,20230214
2023,08,Charles,A,All Charles Schools,All Kindergarten ,1755,20230214
2023,08,Charles,A,All Charles Schools,All Elementary Grades,9483,20230214
2023,08,Charles,A,All Charles Schools,All Middle School Grades,6209,20230214
2023,08,Charles,A,All Charles Schools,All High School Grades,9193,20230214
2023,08,Charles,A,All Charles Schools,All Grades,27598,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Prekindergarten Age 4,32,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Kindergarten,51,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Grade 1,61,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Grade 2,56,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Grade 3,45,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Grade 4,52,20230214
2023,09,Dorchester,0205,Warwick Elementary School,Grade 5,50,20230214
2023,09,Dorchester,0205,Warwick Elementary School,All Grades,347,20230214
2023,09,Dorchester,0207,North Dorchester High School,Grade 9,175,20230214
2023,09,Dorchester,0207,North Dorchester High School,Grade 10,135,20230214
2023,09,Dorchester,0207,North Dorchester High School,Grade 11,145,20230214
2023,09,Dorchester,0207,North Dorchester High School,Grade 12,117,20230214
2023,09,Dorchester,0207,North Dorchester High School,All Grades,572,20230214
2023,09,Dorchester,0208,North Dorchester Middle School,Grade 6,123,20230214
2023,09,Dorchester,0208,North Dorchester Middle School,Grade 7,140,20230214
2023,09,Dorchester,0208,North Dorchester Middle School,Grade 8,152,20230214
2023,09,Dorchester,0208,North Dorchester Middle School,All Grades,415,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Prekindergarten Age 4,27,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Kindergarten,25,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Grade 1,25,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Grade 2,21,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Grade 3,28,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Grade 4,30,20230214
2023,09,Dorchester,0302,Vienna Elementary School,Grade 5,18,20230214
2023,09,Dorchester,0302,Vienna Elementary School,All Grades,174,20230214
2023,09,Dorchester,0508,South Dorchester School,Prekindergarten Age 4,22,20230214
2023,09,Dorchester,0508,South Dorchester School,Kindergarten,16,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 1,23,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 2,21,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 3,25,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 4,23,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 5,25,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 6,25,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 7,25,20230214
2023,09,Dorchester,0508,South Dorchester School,Grade 8,20,20230214
2023,09,Dorchester,0508,South Dorchester School,All Grades,225,20230214
2023,09,Dorchester,0707,Mace's Lane Middle School,Grade 6,155,20230214
2023,09,Dorchester,0707,Mace's Lane Middle School,Grade 7,153,20230214
2023,09,Dorchester,0707,Mace's Lane Middle School,Grade 8,173,20230214
2023,09,Dorchester,0707,Mace's Lane Middle School,All Grades,481,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Prekindergarten Age 4,50,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Kindergarten,48,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Grade 1,52,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Grade 2,56,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Grade 3,54,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Grade 4,75,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,Grade 5,39,20230214
2023,09,Dorchester,0710,Sandy Hill Elementary,All Grades,374,20230214
2023,09,Dorchester,0711,Maple Elementary School,Prekindergarten Age 4,59,20230214
2023,09,Dorchester,0711,Maple Elementary School,Kindergarten,62,20230214
2023,09,Dorchester,0711,Maple Elementary School,Grade 1,59,20230214
2023,09,Dorchester,0711,Maple Elementary School,Grade 2,46,20230214
2023,09,Dorchester,0711,Maple Elementary School,Grade 3,56,20230214
2023,09,Dorchester,0711,Maple Elementary School,Grade 4,54,20230214
2023,09,Dorchester,0711,Maple Elementary School,Grade 5,56,20230214
2023,09,Dorchester,0711,Maple Elementary School,All Grades,392,20230214
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,Grade 9,321,20230214
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,Grade 10,202,20230214
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,Grade 11,140,20230214
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,Grade 12,121,20230214
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,All Grades,784,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Prekindergarten Age 4,37,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Kindergarten,43,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Grade 1,56,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Grade 2,45,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Grade 3,66,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Grade 4,58,20230214
2023,09,Dorchester,0716,Choptank Elementary School,Grade 5,70,20230214
2023,09,Dorchester,0716,Choptank Elementary School,All Grades,375,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Prekindergarten Age 4,49,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Kindergarten,38,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Grade 1,63,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Grade 2,53,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Grade 3,69,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Grade 4,59,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,Grade 5,53,20230214
2023,09,Dorchester,1503,Hurlock Elementary School,All Grades,384,20230214
2023,09,Dorchester,A,All Dorchester Schools,All Prekindergarten,276,20230214
2023,09,Dorchester,A,All Dorchester Schools,All Kindergarten ,283,20230214
2023,09,Dorchester,A,All Dorchester Schools,All Elementary Grades,1642,20230214
2023,09,Dorchester,A,All Dorchester Schools,All Middle School Grades,966,20230214
2023,09,Dorchester,A,All Dorchester Schools,All High School Grades,1356,20230214
2023,09,Dorchester,A,All Dorchester Schools,All Grades,4523,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Prekindergarten Age 4,71,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Kindergarten,73,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Grade 1,78,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Grade 2,89,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Grade 3,83,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Grade 4,81,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,Grade 5,70,20230214
2023,10,Frederick,0108,Carroll Manor Elementary,All Grades,545,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Prekindergarten Age 4,59,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Kindergarten,119,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Grade 1,131,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Grade 2,116,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Grade 3,119,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Grade 4,119,20230214
2023,10,Frederick,0109,Tuscarora Elementary,Grade 5,118,20230214
2023,10,Frederick,0109,Tuscarora Elementary,All Grades,781,20230214
2023,10,Frederick,0201,Parkway Elementary,Prekindergarten Age 4,19,20230214
2023,10,Frederick,0201,Parkway Elementary,Kindergarten,38,20230214
2023,10,Frederick,0201,Parkway Elementary,Grade 1,45,20230214
2023,10,Frederick,0201,Parkway Elementary,Grade 2,43,20230214
2023,10,Frederick,0201,Parkway Elementary,Grade 3,43,20230214
2023,10,Frederick,0201,Parkway Elementary,Grade 4,34,20230214
2023,10,Frederick,0201,Parkway Elementary,Grade 5,36,20230214
2023,10,Frederick,0201,Parkway Elementary,All Grades,258,20230214
2023,10,Frederick,0204,Lincoln Elementary,Prekindergarten Age 4,85,20230214
2023,10,Frederick,0204,Lincoln Elementary,Kindergarten,82,20230214
2023,10,Frederick,0204,Lincoln Elementary,Grade 1,103,20230214
2023,10,Frederick,0204,Lincoln Elementary,Grade 2,93,20230214
2023,10,Frederick,0204,Lincoln Elementary,Grade 3,71,20230214
2023,10,Frederick,0204,Lincoln Elementary,Grade 4,96,20230214
2023,10,Frederick,0204,Lincoln Elementary,Grade 5,88,20230214
2023,10,Frederick,0204,Lincoln Elementary,All Grades,618,20230214
2023,10,Frederick,0208,Heather Ridge,Grade 7,*,20230214
2023,10,Frederick,0208,Heather Ridge,Grade 8,*,20230214
2023,10,Frederick,0208,Heather Ridge,Grade 9,11,20230214
2023,10,Frederick,0208,Heather Ridge,Grade 10,12,20230214
2023,10,Frederick,0208,Heather Ridge,Grade 11,*,20230214
2023,10,Frederick,0208,Heather Ridge,Grade 12,*,20230214
2023,10,Frederick,0208,Heather Ridge,All Grades,45,20230214
2023,10,Frederick,0209,Frederick High,Grade 9,510,20230214
2023,10,Frederick,0209,Frederick High,Grade 10,522,20230214
2023,10,Frederick,0209,Frederick High,Grade 11,414,20230214
2023,10,Frederick,0209,Frederick High,Grade 12,383,20230214
2023,10,Frederick,0209,Frederick High,All Grades,1829,20230214
2023,10,Frederick,0210,North Frederick Elementary,Prekindergarten Age 4,77,20230214
2023,10,Frederick,0210,North Frederick Elementary,Kindergarten,81,20230214
2023,10,Frederick,0210,North Frederick Elementary,Grade 1,100,20230214
2023,10,Frederick,0210,North Frederick Elementary,Grade 2,97,20230214
2023,10,Frederick,0210,North Frederick Elementary,Grade 3,90,20230214
2023,10,Frederick,0210,North Frederick Elementary,Grade 4,91,20230214
2023,10,Frederick,0210,North Frederick Elementary,Grade 5,89,20230214
2023,10,Frederick,0210,North Frederick Elementary,All Grades,625,20230214
2023,10,Frederick,0211,West Frederick Middle,Grade 6,257,20230214
2023,10,Frederick,0211,West Frederick Middle,Grade 7,248,20230214
2023,10,Frederick,0211,West Frederick Middle,Grade 8,271,20230214
2023,10,Frederick,0211,West Frederick Middle,All Grades,776,20230214
2023,10,Frederick,0213,Gov. Thomas Johnson High,Grade 9,584,20230214
2023,10,Frederick,0213,Gov. Thomas Johnson High,Grade 10,521,20230214
2023,10,Frederick,0213,Gov. Thomas Johnson High,Grade 11,423,20230214
2023,10,Frederick,0213,Gov. Thomas Johnson High,Grade 12,434,20230214
2023,10,Frederick,0213,Gov. Thomas Johnson High,All Grades,1962,20230214
2023,10,Frederick,0219,Monocacy Middle,Grade 6,304,20230214
2023,10,Frederick,0219,Monocacy Middle,Grade 7,307,20230214
2023,10,Frederick,0219,Monocacy Middle,Grade 8,315,20230214
2023,10,Frederick,0219,Monocacy Middle,All Grades,926,20230214
2023,10,Frederick,0222,Monocacy Elementary,Prekindergarten Age 4,59,20230214
2023,10,Frederick,0222,Monocacy Elementary,Kindergarten,87,20230214
2023,10,Frederick,0222,Monocacy Elementary,Grade 1,86,20230214
2023,10,Frederick,0222,Monocacy Elementary,Grade 2,94,20230214
2023,10,Frederick,0222,Monocacy Elementary,Grade 3,66,20230214
2023,10,Frederick,0222,Monocacy Elementary,Grade 4,86,20230214
2023,10,Frederick,0222,Monocacy Elementary,Grade 5,90,20230214
2023,10,Frederick,0222,Monocacy Elementary,All Grades,568,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Prekindergarten Age 4,35,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Kindergarten,102,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Grade 1,118,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Grade 2,106,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Grade 3,113,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Grade 4,95,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,Grade 5,109,20230214
2023,10,Frederick,0223,Ballenger Creek Elementary,All Grades,678,20230214
2023,10,Frederick,0225,Gov. Thomas Johnson Middle,Grade 6,174,20230214
2023,10,Frederick,0225,Gov. Thomas Johnson Middle,Grade 7,188,20230214
2023,10,Frederick,0225,Gov. Thomas Johnson Middle,Grade 8,187,20230214
2023,10,Frederick,0225,Gov. Thomas Johnson Middle,All Grades,549,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Prekindergarten Age 4,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Kindergarten,29,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 1,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 2,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 3,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 4,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 5,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 6,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 7,29,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,Grade 8,30,20230214
2023,10,Frederick,0226,Monocacy Valley Montessori,All Grades,298,20230214
2023,10,Frederick,0227,Crestwood Middle,Grade 6,254,20230214
2023,10,Frederick,0227,Crestwood Middle,Grade 7,251,20230214
2023,10,Frederick,0227,Crestwood Middle,Grade 8,234,20230214
2023,10,Frederick,0227,Crestwood Middle,All Grades,739,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Prekindergarten Age 4,45,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Kindergarten,30,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 1,28,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 2,30,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 3,32,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 4,31,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 5,31,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 6,28,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 7,29,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Grade 8,30,20230214
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,All Grades,314,20230214
2023,10,Frederick,0303,Middletown Elementary,Grade 3,144,20230214
2023,10,Frederick,0303,Middletown Elementary,Grade 4,153,20230214
2023,10,Frederick,0303,Middletown Elementary,Grade 5,144,20230214
2023,10,Frederick,0303,Middletown Elementary,All Grades,441,20230214
2023,10,Frederick,0311,Middletown Middle,Grade 6,262,20230214
2023,10,Frederick,0311,Middletown Middle,Grade 7,252,20230214
2023,10,Frederick,0311,Middletown Middle,Grade 8,285,20230214
2023,10,Frederick,0311,Middletown Middle,All Grades,799,20230214
2023,10,Frederick,0313,Middletown High,Grade 9,302,20230214
2023,10,Frederick,0313,Middletown High,Grade 10,262,20230214
2023,10,Frederick,0313,Middletown High,Grade 11,271,20230214
2023,10,Frederick,0313,Middletown High,Grade 12,262,20230214
2023,10,Frederick,0313,Middletown High,All Grades,1097,20230214
2023,10,Frederick,0314,Middletown Primary,Prekindergarten Age 4,53,20230214
2023,10,Frederick,0314,Middletown Primary,Kindergarten,140,20230214
2023,10,Frederick,0314,Middletown Primary,Grade 1,151,20230214
2023,10,Frederick,0314,Middletown Primary,Grade 2,142,20230214
2023,10,Frederick,0314,Middletown Primary,All Grades,486,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Prekindergarten Age 4,29,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Kindergarten,26,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Grade 1,29,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Grade 2,33,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Grade 3,24,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Grade 4,35,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,Grade 5,40,20230214
2023,10,Frederick,0503,Emmitsburg Elementary,All Grades,216,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Prekindergarten Age 4,18,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Kindergarten,20,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Grade 1,18,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Grade 2,24,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Grade 3,26,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Grade 4,26,20230214
2023,10,Frederick,0603,Wolfsville Elementary,Grade 5,25,20230214
2023,10,Frederick,0603,Wolfsville Elementary,All Grades,157,20230214
2023,10,Frederick,0702,Urbana Elementary,Prekindergarten Age 4,35,20230214
2023,10,Frederick,0702,Urbana Elementary,Kindergarten,114,20230214
2023,10,Frederick,0702,Urbana Elementary,Grade 1,114,20230214
2023,10,Frederick,0702,Urbana Elementary,Grade 2,99,20230214
2023,10,Frederick,0702,Urbana Elementary,Grade 3,115,20230214
2023,10,Frederick,0702,Urbana Elementary,Grade 4,107,20230214
2023,10,Frederick,0702,Urbana Elementary,Grade 5,105,20230214
2023,10,Frederick,0702,Urbana Elementary,All Grades,689,20230214
2023,10,Frederick,0713,Urbana High,Grade 9,479,20230214
2023,10,Frederick,0713,Urbana High,Grade 10,486,20230214
2023,10,Frederick,0713,Urbana High,Grade 11,523,20230214
2023,10,Frederick,0713,Urbana High,Grade 12,452,20230214
2023,10,Frederick,0713,Urbana High,All Grades,1940,20230214
2023,10,Frederick,0714,Windsor Knolls Middle,Grade 6,250,20230214
